1999 Porsche 996 Carrera Cabriolet,"93,285 mi · Manual · LHD · Original & Highly Original","Los Angeles, CA, USA",SOLD,Beverly Hills Car Club,Fixed-price,"Nov 17, 2022"
2007 Porsche 911 Carrera 4S Cabriolet,"75,115 mi · Automatic · LHD · Original & Highly Original","Akron, OH, USA",SOLD,Perfect Auto Collection,Fixed-price,"Nov 17, 2022"
1994 Porsche 911 Carrera 4 Widebody 5-Speed,"16,868 mi · Manual · LHD · Original & Highly Original","Los Angeles, CA, USA","$238,000
SOLD",Bring a Trailer,Auction,"Nov 17, 2022"
1997 Porsche 911 (993) Carrera Cabriolet,"99,860 mi · Manual · LHD · Original & Highly Original","Sydney, NSW, AUS","AUD75,500
SOLD",Collecting Cars,Auction,"Nov 17, 2022"
2018 Porsche 911 (991.2) Carrera T,"13,154 mi · Manual · RHD · Original & Highly Original","London, GBR","£67,000
SOLD",Collecting Cars,Auction,"Nov 17, 2022"
2017 Porsche 911 Turbo S Coupe,"13,328 mi · Automatic · LHD · Original & Highly Original","Saint Louis, MO, USA","$178,000
SOLD",Bring a Trailer,Auction,"Nov 17, 2022"
2007 Porsche 911 Carrera 4S Coupe 6-Speed,"56,201 mi · Manual · LHD · Original & Highly Original","New Albany, OH, USA","$66,000
SOLD",Bring a Trailer,Auction,"Nov 17, 2022"
2012 Porsche 911 Carrera S Coupe,"58,890 mi · Automatic · LHD · Original & Highly Original","Frisco, TX, USA","$61,500
SOLD",Bring a Trailer,Auction,"Nov 17, 2022"
1967 Porsche 912 Coupe 5-Speed,TMU · Manual · LHD · Restomod & Custom,"Tucson, AZ, USA","$93,500
SOLD",Bring a Trailer,Auction,"Nov 17, 2022"
1999 Porsche 911 Carrera Coupe 6-Speed,"72,422 mi · Manual · LHD · Original & Highly Original","Calabasas, CA, USA","$30,500
SOLD",Bring a Trailer,Auction,"Nov 17, 2022"
1990 Porsche 911 Carrera 2 Cabriolet 5-Speed,"92,985 mi · Manual · LHD · Original & Highly Original","El Dorado County, CA, USA","$56,000
SOLD",Bring a Trailer,Auction,"Nov 17, 2022"
2020 Porsche 911 Carrera 4S,"4,901 mi · Manual · LHD · Original & Highly Original","Bellevue, WA, USA",SOLD,Park Place LTD,Fixed-price,"Nov 17, 2022"
1999 Porsche 911 Carrera Cabriolet,"95,155 km (59,127 mi) · Manual · LHD · Original & Highly Original","Paris, ON, CAN",SOLD,Lee Munro's Garage,Fixed-price,"Nov 17, 2022"
1981 Porsche 911 SC Targa,"78,928 mi · Manual · LHD · Restored-Original","Concord, NC, USA",SOLD,Auto Barn Classic Cars,Fixed-price,"Nov 17, 2022"
2014 Porsche 911 50th Anniversary Edition,"20,611 mi · Manual · LHD · Original & Highly Original","Upper Merion Township, PA, USA",SOLD,Motorcars of the Mainline,Fixed-price,"Nov 16, 2022"
2020 Porsche 911 Carrera S Coupe,"10,937 mi · Automatic · LHD · Original & Highly Original","Fort Lauderdale, FL, USA",SOLD,Ferrari of Fort Lauderdale,Fixed-price,"Nov 16, 2022"
1984 Porsche 911 Carrera Cabriolet,"160,887 mi · Manual · LHD · Original & Highly Original","Los Angeles, CA, USA",SOLD,Beverly Hills Car Club,Fixed-price,"Nov 16, 2022"
