1997 BMW Z3 M Roadster,"101,910 mi · Manual · RHD · Original & Highly Original","St Albans, GBR","£12,550
SOLD",Collecting Cars,Auction,"Jul 17, 2022"
1999 BMW Z3 Coupe 2.8 5-Speed,"59,000 mi · Manual · LHD · Original & Highly Original","Monterey County, CA, USA","$20,500
SOLD",Bring a Trailer,Auction,"Jul 17, 2022"
2002 BMW Z3 2.5I 5-Speed,"71,000 mi · Manual · LHD · Original & Highly Original","Town of North Salem, NY, USA","$25,000
SOLD",Bring a Trailer,Auction,"Jul 16, 2022"
1998 BMW Z3 M Roadster,"109,500 mi · Manual · LHD · Modified","Saint Petersburg, FL, USA","$21,000
SOLD",Cars & Bids,Auction,"Jul 15, 2022"
1999 BMW M Coupe,"38,000 km (23,612 mi) · Manual · LHD · Original & Highly Original","Powell River, BC, CAN","$37,000
SOLD",Bring a Trailer,Auction,"Jul 15, 2022"
2000 BMW M Roadster,"59,000 mi · Manual · LHD · Original & Highly Original","Santa Barbara, CA, USA","$22,750
SOLD",Bring a Trailer,Auction,"Jul 15, 2022"
2001 BMW M Roadster S54,"7,000 mi · Manual · LHD · Original & Highly Original","Fort Worth, TX, USA","$38,000
SOLD",Bring a Trailer,Auction,"Jul 13, 2022"
1996 BMW Z3 1.9 5-Speed,"38,000 mi · Manual · LHD · Original & Highly Original","Dutchess County, NY, USA","$12,666
SOLD",Bring a Trailer,Auction,"Jul 12, 2022"
2001 BMW M Coupe S54,"40,000 mi · Manual · LHD · Original & Highly Original","Phoenix, AZ, USA","$77,777
SOLD",Bring a Trailer,Auction,"Jul 12, 2022"
1997 BMW Z3 2.8I Roadster,"117,100 mi · Manual · LHD · Original & Highly Original","St. Charles, IL, USA","$6,950
SOLD",Cars & Bids,Auction,"Jul 12, 2022"
2002 BMW Z3 Coupe 3.0I 5-Speed,"45,000 mi · Manual · LHD · Original & Highly Original","Roseville, CA, USA","$34,250
SOLD",Bring a Trailer,Auction,"Jul 11, 2022"
2000 BMW Z3 2.5I 5-Speed,"46,000 mi · Manual · LHD · Original & Highly Original","Redmond, WA, USA","$15,750
SOLD",Bring a Trailer,Auction,"Jul 9, 2022"
2000 BMW Z3 Roadster,"14,739 mi · Manual · LHD · Original & Highly Original","Orlando, FL, USA","$17,500
SOLD",Mecum,Auction,"Jul 7, 2022"
1998 BMW Z3 M Roadster,"24,300 mi · Manual · LHD · Original & Highly Original","Scottsdale, AZ, USA","$25,000
SOLD",Cars & Bids,Auction,"Jul 6, 2022"
1999 BMW M Roadster,"18,000 mi · Manual · LHD · Original & Highly Original","Austin, TX, USA","$29,750
SOLD",Bring a Trailer,Auction,"Jul 5, 2022"
1999 BMW Z3M Coupe,TMU · Manual · LHD · Original & Highly Original,"Obersimmental-Saanen administrative district, CHE","CHF46,000
SOLD",Bonhams,Auction,"Jul 3, 2022"
1996 BMW Z3 1.9 5-Speed,"59,000 mi · Manual · LHD · Original & Highly Original","Vero Beach, FL, USA","$13,000
SOLD",Bring a Trailer,Auction,"Jul 3, 2022"
